ID,Name,Address,Phone,WeChat,Email,Profession,Age,Risk Status,Registration Time,Withdraw,Priority Letter,Local Registry ID,Hopsital ID
1994216842,Dfzhl,Haichang,19166902059,wxid_8dk6kla6rmvouc,8294817312@163.com,Programmer,Children,No risk,2022-1-8 04:48,0,0,1,20
2693147486,Qrscepvk,Haichang,09571163558,wxid_1m29smodcojsgj,9178207882@163.com,Engineer,Adolescent,High risk,2022-1-8 11:24,0,0,0,0
3247267456,Kazhaes,Xiashi,08846766195,wxid_80dyjfcbqz2mbi,0077765574@qq.com,Businessman,Adolescent,Medium risk,2022-1-8 11:30,0,0,0,20
end of half day
1611601760,Hhegjg,Haichang,08382165745,wxid_vcq5iwn1dlmdqe,4302548212@sina.com,Journalist,Adult,Low risk,2022-1-8 13:00,0,0,0,021
6275851090,Yrueiyqy,Haichang,73526926195,wxid_dkh08gate1levu,7639552163@163.com,Student,Old Person,High risk,2022-1-8 13:6,0,0,0,2
5350519062,Pxxdlh,Haizhou,12454187861,wxid_wss4rwh8nm2aus,3400039737@gmail.com,Engineer,Old Person,Low risk,2022-1-8 13:42,0,0,2,01
2739611877,Sqfkp,Haichang,72190369084,wxid_r21efyrws2aplq,9428666686@163.com,Actor,Adult,Low risk,2022-1-8 19:00,0,0,2,10
3603077127,Txgx,Xiashi,64917758625,wxid_mh3xbp7ak3baix,3546431425@gmail.com,Engineer,Children,Low risk,2022-1-8 22:12,0,0,0,10
8520436979,Urxnyfy,Haizhou,24041985651,wxid_76csfdxfxith9t,8215635190@qq.com,Teacher,Young Adult,No risk,2022-1-8 22:42,0,0,1,120
6473701989,Ouiyniav,Xiashi,31303700645,wxid_i04gd0hacnwfrn,6856128304@gmail.com,Engineer,Senior,Low risk,2022-1-8 23:24,0,0,1,012
end of half day
8137359487,Vbnr,Haichang,66893156220,wxid_sivtw4hpux7j7j,3245652474@163.com,Actor,Children,Medium risk,2022-1-9 01:36,0,0,2,12
2463536631,Cqymh,Haichang,39590606736,wxid_woyq5yc2cmxgdw,8087260943@sina.com,Farmer,Old Person,High risk,2022-1-9 02:12,0,0,2,1
6745584868,Wxxwr,Maqiao,58509001521,wxid_iotclq4c4nx3of,8298190372@163.com,Actor,Elderly Person,Medium risk,2022-1-9 02:18,0,0,2,012
3317763763,Lnjhwuey,Haichang,24132143031,wxid_ioa3lxy28zapzb,2966292505@163.com,Engineer,Senior,High risk,2022-1-9 02:30,0,0,2,012
6690920668,Ncvedk,Haichang,54472807689,wxid_ez2gug4gwawlyd,9486976857@qq.com,Student,Senior,No risk,2022-1-9 05:00,0,0,0,10
0594083431,Zlhi,Maqiao,35351633916,wxid_9u4xfmgpoey0lv,2339613926@163.com,Actor,Elderly Person,High risk,2022-1-9 10:00,0,0,1,0
end of half day
1812390123,Xeubmmem,Haizhou,80979107085,wxid_uuiyiwc8tny49y,4101213033@sina.com,Teacher,Children,High risk,2022-1-9 14:24,0,0,2,1
3206218825,Zakkv,Xiashi,55766284943,wxid_ciyy3i0gicssec,5901750166@gmail.com,Student,Children,Low risk,2022-1-9 15:54,0,0,0,120
3149460734,Eutq,Haichang,99479936344,wxid_ltun4ri7xl2pgw,3832735561@gmail.com,Engineer,Old Person,High risk,2022-1-9 15:54,0,0,2,210
0079273950,Pvwxa,Haichang,37685394268,wxid_l7dtnztno9yusq,4862594910@gmail.com,Teacher,Children,No risk,2022-1-9 16:6,0,0,1,02
9816270342,Qkee,Haichang,04490015539,wxid_dcvdm2hryr35tv,6187491944@qq.com,Student,Adolescent,No risk,2022-1-9 16:30,0,0,2,012
1706518572,Uarhlwtw,Haichang,12170421411,wxid_evel1age53arvz,7044288349@qq.com,Teacher,Old Person,Medium risk,2022-1-9 17:12,0,0,1,0
8272888689,Yyxyyfq,Maqiao,75621598349,wxid_zpny4lffkbe86q,6510889916@163.com,Journalist,Young Adult,Low risk,2022-1-9 17:36,0,0,2,2
2778165738,Lfhbnrna,Haichang,30913193634,wxid_2z4tmwiois7tlc,2234565050@sina.com,Programmer,Old Person,No risk,2022-1-9 18:00,0,0,1,210
5902541512,Njccqnk,Xiashi,39095274805,wxid_0geg0w1ujvrqta,6618155735@qq.com,Farmer,Adolescent,Low risk,2022-1-9 20:42,0,0,2,02
0352367269,Cexr,Haichang,78355216336,wxid_tbgww4tnpui83g,7174625558@gmail.com,Farmer,Children,Low risk,2022-1-9 21:00,0,0,1,2
7735683110,Gjsk,Maqiao,52907512231,wxid_gibdtkxf8kt78f,4395068281@163.com,Journalist,Senior,High risk,2022-1-9 21:24,0,0,2,01
2658414299,Blmedgp,Haichang,16999762599,wxid_wmelqjt6l2rajf,8317306787@qq.com,Teacher,Young Adult,Medium risk,2022-1-9 23:36,0,0,2,210
end of half day
2878408405,Wiopl,Haichang,82944003057,wxid_s5ok8fbydh6opx,5559271587@qq.com,Farmer,Elderly Person,Medium risk,2022-1-10 02:36,0,0,2,21
5110253776,Ncvhivv,Haichang,66869123850,wxid_x0huz24xgquyvm,7623838315@qq.com,Engineer,Elderly Person,High risk,2022-1-10 04:54,0,0,1,20
0283220095,Rxzvabwq,Haizhou,17436802877,wxid_ne0k28gxgsruup,1744555734@qq.com,Journalist,Children,High risk,2022-1-10 09:48,0,0,0,02
8451715078,Tpqloq,Haichang,35697211597,wxid_mbwdu3r6f7deoc,6127078149@163.com,Farmer,Children,Low risk,2022-1-10 10:30,0,0,2,201
5199467684,Tuhu,Xiashi,46461279201,wxid_epxtxtctmp670t,2518855886@gmail.com,Farmer,Senior,No risk,2022-1-10 11:12,0,0,2,21
end of half day
2260034958,Hqza,Haichang,49751113995,wxid_v9eojwpmdm9r8s,4889912321@qq.com,Engineer,Elderly Person,No risk,2022-1-10 12:30,0,0,1,0
7161185618,Vutt,Xiashi,40693547630,wxid_ix6xfnq6jgqptf,9728203188@qq.com,Teacher,Young Adult,Low risk,2022-1-10 14:54,0,0,0,201
6544081276,Ybwheae,Maqiao,33255592307,wxid_bjuz2yb31lwzxw,6163835075@qq.com,Engineer,Elderly Person,Medium risk,2022-1-10 18:6,0,0,1,01
3311877852,Ddefyoz,Maqiao,86321305994,wxid_l3ppl6f6tzzmyj,4408559040@163.com,Businessman,Adolescent,Medium risk,2022-1-10 20:42,0,0,0,120
end of half day
1421584460,Pcpvdgz,Xiashi,13934981803,wxid_i8nxfsf7ibbk8q,9375783065@gmail.com,Teacher,Children,High risk,2022-1-11 01:42,0,0,0,02
0890768473,Wbdypch,Haizhou,74787586637,wxid_9x7swixdgh8xbi,6766746300@sina.com,Teacher,Children,No risk,2022-1-11 02:30,0,0,0,210
9709340502,Lary,Haizhou,79269748231,wxid_f9bzkdr5owe1py,4431327140@163.com,Actor,Children,High risk,2022-1-11 06:6,0,0,0,012
0213106870,Qppdeyp,Xiashi,74037942392,wxid_iab4dh4uyiu7sz,4099893242@gmail.com,Teacher,Adult,Medium risk,2022-1-11 06:30,0,0,2,012
1706597853,Bkpxkah,Haichang,21946461834,wxid_elc3lm1upfxnvo,4929897170@sina.com,Student,Adult,Low risk,2022-1-11 07:18,0,0,0,21
2352498577,Qyus,Xiashi,35490645492,wxid_yymlxmh4cd2ofu,8687744405@qq.com,Businessman,Elderly Person,Medium risk,2022-1-11 08:00,0,0,1,2
7792914210,Wyruxygn,Haichang,21386822382,wxid_oep8en9rjm5jfa,0200082223@gmail.com,Journalist,Adult,No risk,2022-1-11 10:54,0,0,2,012
end of half day
2417644145,Memf,Xiashi,58855840689,wxid_1jfcwjo2yaq4pe,9746540510@qq.com,Engineer,Old Person,No risk,2022-1-11 14:12,0,0,1,120
5991812940,Olma,Maqiao,57031407904,wxid_4aa3z8xadetjxb,3568618320@qq.com,Farmer,Old Person,Medium risk,2022-1-11 14:24,0,0,0,021
7316274087,Vbbcp,Maqiao,65363062541,wxid_3dw2exhwvuz4cw,0076392749@163.com,Farmer,Adolescent,No risk,2022-1-11 15:12,0,0,0,20
5893266941,Mefnmms,Maqiao,14320648468,wxid_jovp8hb0vcr5xj,9511708744@163.com,Engineer,Adult,High risk,2022-1-11 15:24,0,0,2,120
1627091841,Iudeuin,Haizhou,29060217147,wxid_czw7dq1rydhi9f,3019033079@gmail.com,Actor,Old Person,High risk,2022-1-11 16:18,0,0,0,20
0435875965,Hdmn,Haichang,67656095226,wxid_2tk0nnhaulbb5r,9884785427@163.com,Programmer,Children,High risk,2022-1-11 16:48,0,0,0,20
3947268331,Cpvx,Haizhou,27983976344,wxid_07gafyvdc4yfzg,7717006930@sina.com,Journalist,Young Adult,High risk,2022-1-11 20:24,0,0,1,0
4263640066,Stozvpw,Xiashi,35351411311,wxid_w1g1zdz5xjezmo,4501664708@qq.com,Farmer,Old Person,Medium risk,2022-1-11 20:54,0,0,2,12
2129147967,Gjhkje,Maqiao,50624110786,wxid_r8walg3r1umlcp,9473904173@gmail.com,Farmer,Children,High risk,2022-1-11 22:6,0,0,0,10
end of half day
0756133351,Jiunqeec,Maqiao,03199351504,wxid_3vasnhwqqql8qk,9001236309@gmail.com,Farmer,Children,Medium risk,2022-1-12 04:6,0,0,1,0
4932289345,Dxquzgkt,Maqiao,11604715341,wxid_4vqd6wq2bgzaur,3243826352@gmail.com,Engineer,Children,Low risk,2022-1-12 08:54,0,0,2,21
9271239843,Aezx,Haizhou,04073190859,wxid_kr4la4mx9xpjyx,6974285480@gmail.com,Engineer,Children,High risk,2022-1-12 08:54,0,0,0,10
0982060048,Jyqrj,Haichang,28404379316,wxid_kcqh7i5m0liexm,2503252395@gmail.com,Student,Young Adult,Low risk,2022-1-12 10:42,0,0,0,210
end of half day
5504391247,Cyheh,Maqiao,43304978942,wxid_2us3vbb3fezlyu,9361778883@163.com,Engineer,Old Person,No risk,2022-1-12 12:00,0,0,1,1
0988392825,Gmkx,Haizhou,69367322972,wxid_aa97aco9lhdtjo,5443197514@qq.com,Programmer,Young Adult,Medium risk,2022-1-12 13:54,0,0,1,1
0344105777,Bopy,Maqiao,07500329030,wxid_9l2yxfqy9ktfdr,9859103208@163.com,Journalist,Old Person,High risk,2022-1-12 14:54,0,0,0,0
9865244716,Mxpar,Haichang,38537947497,wxid_6kyvinv33klocf,8283197958@163.com,Programmer,Elderly Person,Medium risk,2022-1-12 15:6,0,0,1,0
7733782217,Spqqq,Xiashi,45054596090,wxid_ywh8nxzf0a8tqq,5200889400@qq.com,Journalist,Adolescent,No risk,2022-1-12 15:54,0,0,0,021
1510228283,Exlla,Xiashi,61401543289,wxid_fcqjzb0c82pswb,7749013653@sina.com,Programmer,Young Adult,Low risk,2022-1-12 16:54,0,0,1,021
1214598831,Zribkou,Haichang,38615876830,wxid_cqpm2cbnb1nk9i,7198698373@sina.com,Programmer,Children,Low risk,2022-1-12 18:36,0,0,2,12
7427158505,Favc,Maqiao,34275345970,wxid_nntfgtai169pmt,2201758267@sina.com,Businessman,Children,No risk,2022-1-12 20:24,0,0,0,021
end of half day
9202028178,Oqwdelr,Haichang,57380822601,wxid_gyue20qumxd7yh,0808102372@sina.com,Programmer,Adult,Low risk,2022-1-13 00:00,0,0,1,0
1444324434,Ncvcdrir,Xiashi,70898922356,wxid_fpjhtark6su37h,5514339684@qq.com,Actor,Adult,High risk,2022-1-13 00:36,0,0,1,02
2686019430,Tbxhqie,Haichang,06212446167,wxid_ksuhc5pigpr6ud,8689856662@gmail.com,Engineer,Old Person,No risk,2022-1-13 01:18,0,0,1,102
9841118226,Bsgsqwkp,Haizhou,36028896580,wxid_sww53t2gwdlnrs,5030839719@gmail.com,Programmer,Adult,Low risk,2022-1-13 03:24,0,0,0,120
7790820566,Bnbxk,Haichang,31079819302,wxid_jh7dvoahpdp7jf,2172073003@qq.com,Actor,Children,No risk,2022-1-13 10:00,0,0,1,02
7866358631,Bcnhsj,Haizhou,51863162880,wxid_jklozti3w9vb4y,4930479877@qq.com,Actor,Adult,No risk,2022-1-13 11:6,0,0,2,102
end of half day
2676803539,Bbfjfyh,Xiashi,04658481666,wxid_nsb0bg1lkilvni,2997837114@sina.com,Farmer,Elderly Person,High risk,2022-1-13 16:00,0,0,1,02
2969585863,Jgjfwik,Haizhou,56731115726,wxid_o0yxwxhjiv17uh,4988311883@163.com,Teacher,Young Adult,No risk,2022-1-13 21:54,0,0,0,20
7392992369,Ylkdtd,Haichang,65566855885,wxid_yirluwey06p9qw,6064949459@sina.com,Student,Adult,Medium risk,2022-1-13 22:36,0,0,0,0
3814860087,Ogyg,Haizhou,49497830118,wxid_don8mtf8jca2ef,3694498621@163.com,Actor,Children,High risk,2022-1-13 22:48,0,0,2,201
end of half day
5682661916,Jnrm,Xiashi,65746155221,wxid_5kbtnok7zcqq5a,3128735457@qq.com,Farmer,Adult,Low risk,2022-1-14 03:54,0,0,2,201
2553350973,Vtcq,Maqiao,31624499404,wxid_clundp4vk1mu2j,6808450392@gmail.com,Actor,Children,High risk,2022-1-14 08:30,0,0,2,20
1061275359,Vgife,Haizhou,76372187800,wxid_vm55ukmy8ugsbg,8207645427@qq.com,Businessman,Old Person,Low risk,2022-1-14 11:6,0,0,0,2
7150577736,Kiuods,Haichang,57742075349,wxid_k2qvueymqb07gd,5491600256@gmail.com,Engineer,Adolescent,Low risk,2022-1-14 11:36,0,0,0,01
3447706656,Pnmpsgqs,Haizhou,99889547570,wxid_ncoew4w7lk1yzn,6927801550@gmail.com,Journalist,Senior,Medium risk,2022-1-14 11:54,0,0,1,1
end of half day
6198442905,Ufpm,Haizhou,76098927997,wxid_0oqhsvygpu66qi,3204216906@qq.com,Journalist,Elderly Person,Medium risk,2022-1-14 13:12,0,0,0,102
8786310538,Jwajwzs,Maqiao,32764793810,wxid_qqd6bb0ukbd5it,0548937211@sina.com,Programmer,Elderly Person,Medium risk,2022-1-14 14:12,0,0,0,120
5028215775,Yawspp,Haichang,59465494417,wxid_f09hxaxmy5ovyv,6262701452@gmail.com,Journalist,Children,High risk,2022-1-14 17:12,0,0,0,012
2656637321,Vkgte,Haichang,90567688928,wxid_f88njtin0mmwyk,9355035958@gmail.com,Farmer,Children,No risk,2022-1-14 21:00,0,0,2,012
1884461136,Ruiqmuro,Haizhou,31509844516,wxid_hbaxnu2bo8r7cf,5757951504@qq.com,Actor,Adult,Medium risk,2022-1-14 21:54,0,0,1,0
end of half day
